pyhon_tweets_fairdata
Data;ID;Content;Kategorisierung;Username;LikeCount;RetweetCount
2023-01-26 07:45:12+00:00;1618515381962047490;"#NewSpecies
New land snail from the Himalaya just crept in:

Bensonella hooki
Holotype: @NHM_London

Treatment: https://t.co/oXOBuRp0Rr
Original paper: https://t.co/r8QFxv5K9R
#JournalOfNaturalHistory @tandfonline @MalacSoc @malacologica @AMS1931 @FemoraleShells
#FAIRdata #Nature https://t.co/PbIricbNWj";;plazi_species;71;17
2023-01-26 07:25:21+00:00;1618510389528137729;Join us today at 14:00 CET about #FAIRdata #biodiversity #digitaltwins👇🍄🦇🌷🪲🌲;;gnu111;1;0
2023-01-26 06:28:27+00:00;1618496069939400706;"Colobothea batesi
Collected in 1993(!) and deposited at @Le_Museum

described and published in @Zootaxa in 2022

Treatment added to TreatmentBank: https://t.co/Mv55YCQERz and mediated to @GBIF by @plazi_ch

This process can be automated if the data is published as #FAIRdata. https://t.co/X0TYr4wuJS";;plazi_species;10;0
2023-01-25 21:27:22+00:00;1618359899414745088;#datasharing: Boon or burden for scientists? Some are anxious, others hopeful, as new NIH policy takes effect today. Despite past funder policies, biomedical research data are rarely shared. @NewsfromScience examines new rules. #openscience #fairdata  https://t.co/FZ2t4a52dy;;JeffreyBrainard;11;11
2023-01-25 17:37:56+00:00;1618302162148200470;"Let us help with your #NIHData sharing plan. SPARC #OpenData repository's curation team will help you to be #datasharing pros &amp; assist w/ your grant language. Managing #FAIRdata &amp; supporting scientists since 2018 w/ @NIH_CommonFund 
https://t.co/3sHLK99crf https://t.co/Lj7Ifl8OBG";;sparc_science;2;1
2023-01-25 16:45:16+00:00;1618288905442234375;"Have you registered for our #webinar on “FAIR Data Curation of Antibody/B-cell and T-cell Receptor Sequences in the AIRR Data Commons”? @airr_community @ireceptorgw 

Check out the #dkNET blog below for info: https://t.co/9Jo7kbYQYh

#FAIRdata #AIRRseq  #T1D #Antibody https://t.co/9iCILEY8f8";;dkNET_Info;4;0
2023-01-25 15:44:22+00:00;1618273582949498880;"@DICEosc offers you the chance to apply for a set of digital services being made available free of charge by the European Commission.
#DOI registration with @datacite is one of them, and your organization can apply now for one of the final spots to make #FAIRdata a reality!📨";;DataCite;0;0
2023-01-25 13:19:12+00:00;1618237047122325505;@namedgraph @WorkingOntology I'd love to see more open-source software examples built on #FAIRdata.;;FanLi_RnD;2;0
2023-01-25 12:24:29+00:00;1618223278396674048;Las call for @BiodiversityDT #FAIRdata and #digitaltwins. You can register below. @SynthesysEU @MobiliseAction @eurotaxonomy @Bicikl_H2020;;DiSSCoEU;8;2
2023-01-25 10:56:50+00:00;1618201219662594048;"Wie unterstützt unser #Forschungsdaten-Repository @RADAR_Service die #FAIR-Prinzipien: Findable, Accessible, Interoperable, Reusable? 
Unsere Übersicht informiert zu jedem einzelnen Kriterium: https://t.co/SzaYKkFo1X
#FAIRdata #OpenScience #Forschung #Bibliothek https://t.co/kSUyx1xJRB";;RADAR_Service;8;3
2023-01-25 09:31:03+00:00;1618179634172133376;"Our webinar series on #FAIRdata principles and #digitaltwins starts tomorrow 26 January, with speakers from @eScienceCenter. 
Register for free and join the discussion! https://t.co/PuwPyObJaS
#biodiversity https://t.co/tmv6eswC3A";;BiodiversityDT;18;6
2023-01-25 09:14:52+00:00;1618175561758658560;Discussing #FAIRdata at the final conference of the 3 #nano #riskGovernance projects (@Gov4Nano @EU_NANORIGO #riskGone) - presentation from @egonwillighagen on achievements across the 3 projects to frame round table discussions on #removingBarriers2FAIR 📊📉 https://t.co/7N5dfuh7Cy;;iseult5;35;3
2023-01-25 08:00:40+00:00;1618156886557167616;"#jobs #stellenangebote #jobfairy #openposition
Wir suchen für #Köln im Team #FAIRData and Human Information Interaction eine*n Wissenschaftliche*n Mitarbeiter*in (#Doktorand*in) Human Computer Interaction / #MachineLearning
(Entgeltgruppe 13 TV-L): https://t.co/8pPTzvlOxo https://t.co/e5wpEklfLD";;gesis_org;6;8
2023-01-25 07:49:14+00:00;1618154008690016258;Shortcut to knowledge about #FAIRdata? See our explainer video, where CLAAUDIA's Carina et al. provide an easy-to-follow introduction to FAIR data at https://t.co/8OTtevfmCX 😃;;CLAAUDIA_AAU;1;1
2023-01-25 07:48:29+00:00;1618153821380743168;Going FAIR? 😃 Find background material on FAIR data and information on how to get started with #FAIRdata at https://t.co/8OTtevfmCX 📚 🤓;;CLAAUDIA_AAU;1;2
2023-01-25 07:31:09+00:00;1618149459682299905;“It's ambitious but I just can't imagine a world in which by 2030, a health care provider wouldn't have an internet connection. What kind of Africa is that?” Great piece on Africa CDC's digital health strategy and the need to adopt fair data principles @sarajerving #fairdata;;PharmAccessOrg;3;1
2023-01-25 06:25:21+00:00;1618132898108026881;"#NewSpecies!
New dorado from Brazil just swam by:
Salminus santosi

Treatment: https://t.co/KW523cfs8a
Original paper: https://t.co/i6RBgzs3ve
@Zootaxa @FishBaseProject @FishInTheNews @IchsAndHerps

#FAIRdata #nature #Biodiversity #conservation #Ichthyology #Dorados #Fish https://t.co/BGrpWn1hhj";;plazi_species;26;9
2023-01-25 00:18:51+00:00;1618040666390679552;"We are excited to be at #PMWC23 for the first time! Come see our talk on FAIR data practices on January 27. Session details: https://t.co/RvO44kfqHB
 @PMWCintl #OpenScience #OpenData #FAIRdata https://t.co/E94jaSzfHt";;fairdataihub;2;4
2023-01-24 17:03:07+00:00;1617931011974901767;"Today @BioData_pt is delivering the new Day2Day Data Management Course at @FC_UL. 25 participants are learning how to better manage their day-to-day research data.
#datamanagement #FAIRdata #OpenScience #opendata #research #ELIXIRPT #lifescience";;BioData_pt;5;2
2023-01-24 16:16:26+00:00;1617919261250588674;Remember, if you use OT data or services in a publication, please include a citation. We make it easy to cite data, providing the dataset citation on data access pages. We have our full citation guidance available (https://t.co/WD7fI9gnPE) to support #FAIRdata https://t.co/mwuu3gDmLR;;OpenTopography;2;0
2023-01-24 15:10:42+00:00;1617902718928171009;"Check out our first polygenic scores for intracranial aneurysms from this new study by @bakker_mk et al. 🔗: https://t.co/el7u183a0L 

Thanks to the authors for sharing their data! #FAIRdata #OpenData";;PGSCatalog;4;2
2023-01-24 15:07:48+00:00;1617901991308718087;"Thanks @GhouseJonas et al for sharing their new PGS for venous thromboembolism (VTE) pre-publication! Check it out in the Catalog here: https://t.co/9kQHFJHCjo

Visit https://t.co/4iQu21xeXO to submit your new polygenic scores!

#FAIRData #OpenData";;PGSCatalog;2;1
2023-01-24 15:03:20+00:00;1617900868132823041;"We are making materials #researchdata FAIR=Findable Accessible Interoperable &amp; Repurposable. This is a huge task but a very necessary one! It will allow the vast amount of data produced by #scientificresearch to be much more useful - to the whole community.
#FAIRdata #RDM #FDM";;FAIRmat_NFDI;3;0
2023-01-24 11:24:18+00:00;1617845747051036674;PLAZI - MOBILISE online Training School (TS) Announcement 27-28 Feb 2023 https://t.co/oNI7weBl0F @plazi_ch #training #Fairdata;;diegojalvares;0;0
2023-01-24 10:24:26+00:00;1617830678737088512;"'Dive' (into #microbial #diversity) with the help of @BacDive Team @Leibniz_DSMZ_en 🤿💻🦠

#dsmz #LeibnizBiodiv #biodiversity #FAIRdata #opendsi #API #Phyton #Bacdive #learning
cc: @JuliaKoblitz @LeibnizBiodiv @paulammartinez2";;cecilia_flocco;4;1
2023-01-24 09:01:00+00:00;1617809682856280064;"Today is International #Education Day. Nowadays, data literacy is indispensable. That is why the @GDCh_aktuell in its recommendations for 
bachelor's degree in chemistry also includes data science as an essential part.🧪💻 
@JungChemiker @NFDI_de 
#DataScience #fairdata https://t.co/o5iHuV40mJ";;NFDI4Chem;13;9
2023-01-24 07:08:42+00:00;1617781420432461824;Check out the inaugural issue of @FAIR_Connect from @IOSPress_STM.  Short papers on data stewardship, #FAIRdata resources, and #FAIRDigitalObjects @DiSSCoEU @FAIRDOForum https://t.co/grIWDwiEYh;;gnu111;1;1
2023-01-24 06:08:19+00:00;1617766224188014593;"#NewSpecies!
New wasp from Costa Rica just flew in:

Fortipalpa heredia
Holotype: @TAMU

Treatment: https://t.co/BKscjtGxGQ
Original paper: https://t.co/Iq9vvFAHcF
@Zootaxa @entomologyArt @insect_otd @RoyEntSoc

#FAIRdata #Biodiversity #Nature #Conservation #insects #Entomology https://t.co/8Ty3V8l6Sa";;plazi_species;272;53
2023-01-24 06:00:26+00:00;1617764241632817153;"A new #dataset by Laura Janda &amp; Tore Nesset just published @TROLLingRepo: https://t.co/BreusWThp3, supporting their article to appear in Cognitive Linguistics @degruyter_pub #Russian #Linguistics #lingdata #opendata #FAIRdata #OpenScience";;TROLLingRepo;1;1
2023-01-24 02:30:12+00:00;1617711335357419520;"📢 Tune into “#FAIRdata Curation of Antibody/B-cell and T-cell Receptor Sequences in the AIRR Data Commons” with Drs. Felix Breden, Brian Corrie, and Kira Neller to learn about AIRR-seq data &amp; iReceptor!

Register for this webinar Jan. 27, 11 AM PT! 👇
https://t.co/9Jo7kbZoNP https://t.co/bMw1lZZa3y";;dkNET_Info;1;0
2023-01-23 18:11:44+00:00;1617585893501542402;"We evaluated the Findability, Accessibility, Interoperability &amp; Re-Usability of REPOPSI (meta)data using the #FAIRData Maturity Model 👇
https://t.co/7VTt5YZ86A

#REPOPSI is our repository of psychological instruments at @LiraLab_Bgd

Project financed by @EOSCFuture + @RDA_Europe https://t.co/UbCsY8rXvD";;AleLazic;32;10
2023-01-23 16:01:34+00:00;1617553134569590784;#FAIRdata and more...;;HerresLab;0;0
2023-01-23 15:30:46+00:00;1617545381763772419;"#Job @UniofOxford in our #ResearchPractice programme (here is what we aim to do and who we are https://t.co/XXspmvAB4p); interested in #opendata #FAIRdata #OA #reproducibility #RDM and #training across all discipline? Then consider applying - all details ⬇️";;SusannaASansone;0;1
2023-01-23 14:39:18+00:00;1617532430730285059;"Take advantage of a set of FREE long-term #data preservation, identification, #metadata curation &amp; #FAIRdata services, including @Eudat_eu, to support your #researchdata lifecycle in any #scientific domain. Apply now! https://t.co/aeiWBBuqKK https://t.co/YQwwv9sqRq";;DICEosc;9;5
2023-01-23 12:40:35+00:00;1617502554166001665;@HEAnet is already exploring the deployment of #EUDAT #RDM services enabling #FAIRdata on their national infrastructure after June 2023 after the initial pilot phase through @DICEosc. https://t.co/ub1wQ1gqel;;Eudat_eu;2;2
2023-01-23 12:14:00+00:00;1617495865102589955;"#EUDAT member @DeIC1 featured during the @GEANTnews webinar showign their support for the implementation of #FAIRdata principles across disciplines. 

https://t.co/tmUqkJQeS5 https://t.co/OZipBj0M5N";;Eudat_eu;3;1
2023-01-23 09:56:11+00:00;1617461182138572806;"""Need to improve #medicalimaging #interoperability standards"" say Roberto Viola @EuropeanCommiss #eucancerimaging #FAIR #FAIRdata https://t.co/L1w3ThBW8E";;clparrac;6;3
2023-01-23 09:23:04+00:00;1617452849327181826;"We look forward to welcoming you to the 1st session of our webinar series on 26 January, providing a conceptual overview of #FAIRdata principles applicable on #digitaltwins, with speakers from @eScienceCenter. Register for free! https://t.co/PuwPyObblk
#biodiversity https://t.co/P5vJ2OqPsF";;BiodiversityDT;22;10
2023-01-23 09:16:36+00:00;1617451218825056258;"The @IUPAC #WorldFAIR @FairChemistry is pleased to invite you to the 4th webinar “What is a Chemical? Innovation in Chemical descriptions”. Register ➪ https://t.co/LhxBIxSX2f &amp; find out more ➪ https://t.co/2Bd6GnWKuW #FAIRdata #openscience #cheminformatics #IUPAC #ChemicalData https://t.co/Xm6meNaySW";;WorldfairP;13;10
2023-01-23 09:04:43+00:00;1617448230962307072;"Further thoughts on how to find ""who is in your database"" in the guest post by the study's authors @SvMering @Heatherette13 @SiobhanLeachman @dpsSpiders @idbdeb &amp; @cabbageleek on our blog:
https://t.co/HKykS0k0oj #biodiversity #datapublishing #FAIRdata @tdwg";;Pensoft;4;3
2023-01-23 06:29:11+00:00;1617409088278921217;"#NewSpecies!
Castanopsis corallocarpus
A newly discovered chinquapin from Malaysia!
Holotype: @FRIMKepong

Treatment: https://t.co/GeW760JQHF
Original paper: https://t.co/W9L6qjC5DA
@PhytoKeys @bgci @Kew_Asia @BSBIbotany @globaltrees @IUCN_forests

#FAIRdata #nature #Biodiverstiy https://t.co/n0Cv7fGPSU";;plazi_species;17;7
2023-01-22 20:38:58+00:00;1617260554694926336;"It is great to hear that ""Fender’s blue butterfly has fluttered away from the brink of extinction."" But I think to have a long lasting impact we need to adopt better #FAIRdata practices.  13/13 https://t.co/YM7cVA8wTd";;gnu111;1;0
2023-01-22 20:38:52+00:00;1617260531487838210;Also a note on how the use and adoption of #biodiversity #FAIRdata could improve linking and re-use of such knowledge. 2/13;;gnu111;0;0
2023-01-22 18:00:30+00:00;1617220675890036739;"⚠️ New #BacDive tutorials available! Learn how to access the BacDive API, use the BacDvie API R package and the BacDive API Python package 💻
👉 https://t.co/SecylpVZ2o 

#API #R #python #data #database #FAIRdata #opendsi #dsmz #bacteria #metadata #biodiv @denbiOffice @BacDive https://t.co/H1DUdorOT7";;Leibniz_DSMZ_en;23;14
2023-01-22 08:34:25+00:00;1617078216211963904;"#NewSpecies!
New pilumnid crab from India just flushed in:
Aniptumnus bijoyi

Treatment: https://t.co/Q3wfFUY8E5
Original paper: https://t.co/Xq6esm2HtM
@Zootaxa @CrustaceanSoci @WRMarineSpecies @aqualuvsuotd @CrabDay

#FAIRdata #Nature #biodiversity #Conservation #crabs https://t.co/wSLz3311ai";;plazi_species;43;11
2023-01-21 22:05:13+00:00;1616919872386043907;Reporting cases in animals to @WOAH and sharing data is essential to further our understanding of SARS-CoV-2 at human-animal-environment interfaces. More data is needed #OneHealth #FAIRdata;;AmelieDesvars;0;0
2023-01-21 07:17:36+00:00;1616696497197797377;"#NewSpecies
New predaceous diving beetle from China just showed up:
Platynectes pangu

Treatment: https://t.co/h6quF0GomX
Original paper: https://t.co/lEy861n0Iy
@Zootaxa @entomologyArt @ColeopSoc @NHM_Coleoptera 

#FAIRdata #Nature #conservation #Biodiversity #EcologyTwitter https://t.co/7fgTpw1ARU";;plazi_species;43;10
2023-01-21 01:40:11+00:00;1616611582527537158;"*LIVE #dkNET Webinar on Friday, Jan. 27, 2023, 11 am PT with Drs. Felix Breden, Brian Corrie &amp; Kira Neller presenting “#FAIRdata Curation of #Antibody / #Bcell and #Tcell #Receptor Sequences in the AIRR Data Commons” Link: https://t.co/9Jo7kbYQYh
#T1D
@airr_community @ireceptorgw https://t.co/njYKU462LC";;dkNET_Info;4;3
2023-01-20 16:32:06+00:00;1616473653561942017;@BobOHara @DaniRabaiotti @Rothamsted That's great to hear how you used the data, thank you! We are developing 'Frictionless' datasets now which contain all the metadata too so are even more useful, for example, Park Grass Hay Yields https://t.co/m1O6nvlfpN #FAIRdata #openaccess;;eRA_Curator;3;1
2023-01-20 15:19:53+00:00;1616455478867005442;Our call for papers is also at the @ed_tum website, with some words from the topical editor Prof. Christian Stemmer on our contributions to #EngineeringSciences, #DataResearchManagement and #FAIRData https://t.co/3hA4wlPSEU;;inggrid_journal;1;2
2023-01-20 11:49:40+00:00;1616402579235250176;"Read this week’s #OpenPharma digest here! #OpenScience #OpenAccess #FAIRData #Preprints @Nature @OASPA #ChatGPT #MeetTheResearchers #DataSharing #EnhancedPublicationContent

https://t.co/xx41rb2aPx";;_OpenPharma;2;3
2023-01-20 06:21:00+00:00;1616319866943807488;"#NewSpecies!
Ceropegia stylesii
A newly discovered Apocynaceae from South Africa!

Treatment: https://t.co/JCKHkgL8Nc
Original paper: https://t.co/L2avFvBZmy
@Phytotaxa @BotSocSA @bgci @KewAfrica @KewScience @WWFSouthAfrica

#FAIRdata #nature #biodiversity #conservation #Botany https://t.co/jv5M9FReXI";;plazi_species;14;5
2023-01-19 21:01:07+00:00;1616178966301233152;"🙋️Data librarians, IT &amp; research support professionals: Use our #FAIRdata self-assessment tool to find out how FAIR your research #dataset is and get practical tips on improving its FAIRness.

Take the FAIR test &amp; discover free training resources: https://t.co/VdpZo8QzOL  
#RDM";;ARDC_AU;5;3
2023-01-19 17:30:30+00:00;1616125963401674759;"Find these and more @hipcProject data via #ImmPortDB resources, here https://t.co/XjukfZbucz

#FAIRdata #OpenScience #OpenData";;ImmPortDB;5;4
2023-01-19 15:45:20+00:00;1616099498345758721;"... while on the topic of #PIDs in #scholarlypublishing, we would like to bring to your attention our recommendations at @Bicikl_H2020 about using PIDs in #taxonomy and #biodiversity publications.
#BiCIKL_H2020 #FAIRdata #biodiversitydata
https://t.co/MUEbwu8h8o via @RIOJournal";;Pensoft;1;1
